"Step","clutrr_finetuning_7.5k_encoder_1 - val_accuracy","clutrr_finetuning_7.5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_7.5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_7.5k_encoder_0 - val_accuracy","clutrr_finetuning_7.5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_7.5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_2 - val_accuracy","clutrr_finetuning_7.5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_1 - val_accuracy","clutrr_finetuning_7.5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_7.5k_decoder_0 - val_accuracy","clutrr_finetuning_7.5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_7.5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_2 - val_accuracy","clutrr_finetuning_5k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_1 - val_accuracy","clutrr_finetuning_5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_5k_encoder_0 - val_accuracy","clutrr_finetuning_5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_2 - val_accuracy","clutrr_finetuning_5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_1 - val_accuracy","clutrr_finetuning_5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_5k_decoder_0 - val_accuracy","clutrr_finetuning_5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_2 - val_accuracy","clutrr_finetuning_2.5k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_1 - val_accuracy","clutrr_finetuning_2.5k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_2.5k_encoder_0 - val_accuracy","clutrr_finetuning_2.5k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_2.5k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_2 - val_accuracy","clutrr_finetuning_2.5k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_1 - val_accuracy","clutrr_finetuning_2.5k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_2.5k_decoder_0 - val_accuracy","clutrr_finetuning_2.5k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_2.5k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_2 - val_accuracy","clutrr_finetuning_1.25k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_1 - val_accuracy","clutrr_finetuning_1.25k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_1.25k_encoder_0 - val_accuracy","clutrr_finetuning_1.25k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_1.25k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_2 - val_accuracy","clutrr_finetuning_1.25k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_1 - val_accuracy","clutrr_finetuning_1.25k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_1.25k_decoder_0 - val_accuracy","clutrr_finetuning_1.25k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_1.25k_decoder_0 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_2 - val_accuracy","clutrr_finetuning_10k_encoder_2 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_2 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_1 - val_accuracy","clutrr_finetuning_10k_encoder_1 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_1 - val_accuracy__MAX","clutrr_finetuning_10k_encoder_0 - val_accuracy","clutrr_finetuning_10k_encoder_0 - val_accuracy__MIN","clutrr_finetuning_10k_encoder_0 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_2 - val_accuracy","clutrr_finetuning_10k_decoder_2 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_2 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_1 - val_accuracy","clutrr_finetuning_10k_decoder_1 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_1 - val_accuracy__MAX","clutrr_finetuning_10k_decoder_0 - val_accuracy","clutrr_finetuning_10k_decoder_0 - val_accuracy__MIN","clutrr_finetuning_10k_decoder_0 - val_accuracy__MAX"
"2400","0.8604898828541001","0.8604898828541001","0.8604898828541001","0.8466453674121406","0.8466453674121406","0.8466453674121406","0.8423855165069223","0.8423855165069223","0.8423855165069223","0.8587149449769258","0.8587149449769258","0.8587149449769258","0.8501952431664892","0.8501952431664892","0.8501952431664892","0.6780262690805822","0.6780262690805822","0.6780262690805822","0.7032303869364572","0.7032303869364572","0.7032303869364572","0.708910188143415","0.708910188143415","0.708910188143415","0.6837060702875399","0.6837060702875399","0.6837060702875399","0.6822861199858005","0.6822861199858005","0.6822861199858005","0.6908058217962372","0.6908058217962372","0.6908058217962372","0.40823571175008877","0.40823571175008877","0.40823571175008877","0.4110756123535676","0.4110756123535676","0.4110756123535676","0.4022009229676961","0.4022009229676961","0.4022009229676961","0.4185303514376997","0.4185303514376997","0.4185303514376997","0.4188853390131345","0.4188853390131345","0.4188853390131345","0.4188853390131345","0.4188853390131345","0.4188853390131345","","","","","","","","","","","","","","","","","","","0.982250621228257","0.982250621228257","0.982250621228257","0.9829605963791267","0.9829605963791267","0.9829605963791267","0.9790557330493432","0.9790557330493432","0.9790557330493432","0.9787007454739084","0.9787007454739084","0.9787007454739084","0.9801206957756479","0.9801206957756479","0.9801206957756479","0.9737309194178204","0.9737309194178204","0.9737309194178204"
"2450","0.8473553425630103","0.8473553425630103","0.8473553425630103","0.8402555910543131","0.8402555910543131","0.8402555910543131","0.8541001064962727","0.8541001064962727","0.8541001064962727","0.8420305289314874","0.8420305289314874","0.8420305289314874","0.8501952431664892","0.8501952431664892","0.8501952431664892","0.6950656727014555","0.6950656727014555","0.6950656727014555","0.7074902378416755","0.7074902378416755","0.7074902378416755","0.6975505857294995","0.6975505857294995","0.6975505857294995","0.6695065672701456","0.6695065672701456","0.6695065672701456","0.6819311324103656","0.6819311324103656","0.6819311324103656","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.4022009229676961","0.4022009229676961","0.4022009229676961","0.4036208732694356","0.4036208732694356","0.4036208732694356","0.410010649627263","0.410010649627263","0.410010649627263","0.4206602768903088","0.4206602768903088","0.4206602768903088","0.42421015264465745","0.42421015264465745","0.42421015264465745","0.420305289314874","0.420305289314874","0.420305289314874","","","","","","","","","","","","","","","","","","","0.9854455094071708","0.9854455094071708","0.9854455094071708","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9801206957756479","0.9801206957756479","0.9801206957756479","0.9648562300319489","0.9648562300319489","0.9648562300319489","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9719559815406461","0.9719559815406461","0.9719559815406461"
"2500","0.860844870429535","0.860844870429535","0.860844870429535","0.8452254171104011","0.8452254171104011","0.8452254171104011","0.8562300319488818","0.8562300319488818","0.8562300319488818","0.853035143769968","0.853035143769968","0.853035143769968","0.8370607028753994","0.8370607028753994","0.8370607028753994","0.7032303869364572","0.7032303869364572","0.7032303869364572","0.7028753993610224","0.7028753993610224","0.7028753993610224","0.7039403620873269","0.7039403620873269","0.7039403620873269","0.6776712815051473","0.6776712815051473","0.6776712815051473","0.6727014554490592","0.6727014554490592","0.6727014554490592","0.6844160454384096","0.6844160454384096","0.6844160454384096","0.40930067447639334","0.40930067447639334","0.40930067447639334","0.4128505502307419","0.4128505502307419","0.4128505502307419","0.40930067447639334","0.40930067447639334","0.40930067447639334","0.4220802271920483","0.4220802271920483","0.4220802271920483","0.40646077387291446","0.40646077387291446","0.40646077387291446","0.4217252396166134","0.4217252396166134","0.4217252396166134","","","","","","","","","","","","","","","","","","","0.979765708200213","0.979765708200213","0.979765708200213","0.9840255591054313","0.9840255591054313","0.9840255591054313","0.9811856585019524","0.9811856585019524","0.9811856585019524","0.9787007454739084","0.9787007454739084","0.9787007454739084","0.9755058572949947","0.9755058572949947","0.9755058572949947","0.9652112176073837","0.9652112176073837","0.9652112176073837"
"2550","0.858359957401491","0.858359957401491","0.858359957401491","0.8548100816471423","0.8548100816471423","0.8548100816471423","0.8587149449769258","0.8587149449769258","0.8587149449769258","0.8548100816471423","0.8548100816471423","0.8548100816471423","0.8370607028753994","0.8370607028753994","0.8370607028753994","0.706425275115371","0.706425275115371","0.706425275115371","0.6996805111821086","0.6996805111821086","0.6996805111821086","0.6986155484558041","0.6986155484558041","0.6986155484558041","0.6698615548455804","0.6698615548455804","0.6698615548455804","0.6865459708910188","0.6865459708910188","0.6865459708910188","0.6837060702875399","0.6837060702875399","0.6837060702875399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.979765708200213","0.979765708200213","0.979765708200213","0.9843805466808662","0.9843805466808662","0.9843805466808662","0.9811856585019524","0.9811856585019524","0.9811856585019524","0.969471068512602","0.969471068512602","0.969471068512602","0.9772807951721689","0.9772807951721689","0.9772807951721689","0.9630812921547746","0.9630812921547746","0.9630812921547746"
"2600","0.8622648207312744","0.8622648207312744","0.8622648207312744","0.8523251686190984","0.8523251686190984","0.8523251686190984","0.8402555910543131","0.8402555910543131","0.8402555910543131","0.8448704295349663","0.8448704295349663","0.8448704295349663","0.8470003549875754","0.8470003549875754","0.8470003549875754","0.7096201632942847","0.7096201632942847","0.7096201632942847","0.6908058217962372","0.6908058217962372","0.6908058217962372","0.6986155484558041","0.6986155484558041","0.6986155484558041","0.6897408590699325","0.6897408590699325","0.6897408590699325","0.6872559460418886","0.6872559460418886","0.6872559460418886","0.6908058217962372","0.6908058217962372","0.6908058217962372","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9804756833510827","0.9804756833510827","0.9804756833510827","0.9818956336528222","0.9818956336528222","0.9818956336528222","0.9840255591054313","0.9840255591054313","0.9840255591054313","0.9765708200212992","0.9765708200212992","0.9765708200212992","0.9762158324458644","0.9762158324458644","0.9762158324458644","0.9744408945686901","0.9744408945686901","0.9744408945686901"
"2650","0.8487752928647497","0.8487752928647497","0.8487752928647497","0.8551650692225772","0.8551650692225772","0.8551650692225772","0.8523251686190984","0.8523251686190984","0.8523251686190984","0.8487752928647497","0.8487752928647497","0.8487752928647497","0.858359957401491","0.858359957401491","0.858359957401491","0.7078452254171104","0.7078452254171104","0.7078452254171104","0.6964856230031949","0.6964856230031949","0.6964856230031949","0.6964856230031949","0.6964856230031949","0.6964856230031949","0.6865459708910188","0.6865459708910188","0.6865459708910188","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.6787362442314518","0.6787362442314518","0.6787362442314518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9850905218317358","0.9850905218317358","0.9850905218317358","0.9861554845580405","0.9861554845580405","0.9861554845580405","0.9808306709265175","0.9808306709265175","0.9808306709265175","0.964501242456514","0.964501242456514","0.964501242456514","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9726659566915158","0.9726659566915158","0.9726659566915158"
"2700","0.8661696840610579","0.8661696840610579","0.8661696840610579","0.835285764998225","0.835285764998225","0.835285764998225","0.8533901313454029","0.8533901313454029","0.8533901313454029","0.8374156904508342","0.8374156904508342","0.8374156904508342","0.8501952431664892","0.8501952431664892","0.8501952431664892","0.7046503372381967","0.7046503372381967","0.7046503372381967","0.6915157969471069","0.6915157969471069","0.6915157969471069","0.7067802626908058","0.7067802626908058","0.7067802626908058","0.6766063187788427","0.6766063187788427","0.6766063187788427","0.6762513312034079","0.6762513312034079","0.6762513312034079","0.6844160454384096","0.6844160454384096","0.6844160454384096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9811856585019524","0.9811856585019524","0.9811856585019524","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9772807951721689","0.9772807951721689","0.9772807951721689","0.9747958821441249","0.9747958821441249","0.9747958821441249","0.969471068512602","0.969471068512602","0.969471068512602","0.969471068512602","0.969471068512602","0.969471068512602"
"2750","0.8651047213347532","0.8651047213347532","0.8651047213347532","0.8562300319488818","0.8562300319488818","0.8562300319488818","0.8594249201277955","0.8594249201277955","0.8594249201277955","0.8537451189208378","0.8537451189208378","0.8537451189208378","0.8580049698260561","0.8580049698260561","0.8580049698260561","0.708910188143415","0.708910188143415","0.708910188143415","0.6840610578629748","0.6840610578629748","0.6840610578629748","0.7042953496627617","0.7042953496627617","0.7042953496627617","0.6808661696840611","0.6808661696840611","0.6808661696840611","0.6833510827121051","0.6833510827121051","0.6833510827121051","0.6858359957401491","0.6858359957401491","0.6858359957401491","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9850905218317358","0.9850905218317358","0.9850905218317358","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.987220447284345","0.987220447284345","0.987220447284345","0.9808306709265175","0.9808306709265175","0.9808306709265175","0.9776357827476039","0.9776357827476039","0.9776357827476039","0.979765708200213","0.979765708200213","0.979765708200213"
"2800","0.865814696485623","0.865814696485623","0.865814696485623","0.8590699325523606","0.8590699325523606","0.8590699325523606","0.8391906283280085","0.8391906283280085","0.8391906283280085","0.8409655662051828","0.8409655662051828","0.8409655662051828","0.8576499822506213","0.8576499822506213","0.8576499822506213","0.7018104366347178","0.7018104366347178","0.7018104366347178","0.6954206602768903","0.6954206602768903","0.6954206602768903","0.7071352502662407","0.7071352502662407","0.7071352502662407","0.6822861199858005","0.6822861199858005","0.6822861199858005","0.6819311324103656","0.6819311324103656","0.6819311324103656","0.6769613063542776","0.6769613063542776","0.6769613063542776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.982250621228257","0.982250621228257","0.982250621228257","0.9829605963791267","0.9829605963791267","0.9829605963791267","0.987220447284345","0.987220447284345","0.987220447284345","0.9765708200212992","0.9765708200212992","0.9765708200212992","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9769258075967341","0.9769258075967341","0.9769258075967341"
"2850","0.8654597089101882","0.8654597089101882","0.8654597089101882","0.8636847710330139","0.8636847710330139","0.8636847710330139","0.8516151934682286","0.8516151934682286","0.8516151934682286","0.8633297834575789","0.8633297834575789","0.8633297834575789","0.8572949946751863","0.8572949946751863","0.8572949946751863","0.6890308839190629","0.6890308839190629","0.6890308839190629","0.6975505857294995","0.6975505857294995","0.6975505857294995","0.7050053248136315","0.7050053248136315","0.7050053248136315","0.6865459708910188","0.6865459708910188","0.6865459708910188","0.6769613063542776","0.6769613063542776","0.6769613063542776","0.6801561945331913","0.6801561945331913","0.6801561945331913","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9886403975860845","0.9886403975860845","0.9886403975860845","0.987220447284345","0.987220447284345","0.987220447284345","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9783457578984736","0.9783457578984736","0.9783457578984736"
"2900","0.855875044373447","0.855875044373447","0.855875044373447","0.8622648207312744","0.8622648207312744","0.8622648207312744","0.8572949946751863","0.8572949946751863","0.8572949946751863","0.8537451189208378","0.8537451189208378","0.8537451189208378","0.8494852680156194","0.8494852680156194","0.8494852680156194","0.706425275115371","0.706425275115371","0.706425275115371","0.6865459708910188","0.6865459708910188","0.6865459708910188","0.7060702875399361","0.7060702875399361","0.7060702875399361","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.6883209087681931","0.6883209087681931","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9843805466808662","0.9843805466808662","0.9843805466808662","0.9858004969826056","0.9858004969826056","0.9858004969826056","0.9850905218317358","0.9850905218317358","0.9850905218317358","0.9769258075967341","0.9769258075967341","0.9769258075967341","0.9662761803336883","0.9662761803336883","0.9662761803336883","0.9744408945686901","0.9744408945686901","0.9744408945686901"
"2950","0.858359957401491","0.858359957401491","0.858359957401491","0.8562300319488818","0.8562300319488818","0.8562300319488818","0.8565850195243166","0.8565850195243166","0.8565850195243166","0.8615548455804047","0.8615548455804047","0.8615548455804047","0.8470003549875754","0.8470003549875754","0.8470003549875754","0.7000354987575435","0.7000354987575435","0.7000354987575435","0.7007454739084132","0.7007454739084132","0.7007454739084132","0.7000354987575435","0.7000354987575435","0.7000354987575435","0.6858359957401491","0.6858359957401491","0.6858359957401491","0.681221157259496","0.681221157259496","0.681221157259496","0.6918707845225417","0.6918707845225417","0.6918707845225417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9826056088036919","0.9826056088036919","0.9826056088036919","0.9829605963791267","0.9829605963791267","0.9829605963791267","0.9836705715299965","0.9836705715299965","0.9836705715299965","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9716009939652113","0.9716009939652113","0.9716009939652113","0.9737309194178204","0.9737309194178204","0.9737309194178204"
"3000","0.8661696840610579","0.8661696840610579","0.8661696840610579","0.8523251686190984","0.8523251686190984","0.8523251686190984","0.8619098331558396","0.8619098331558396","0.8619098331558396","0.8509052183173589","0.8509052183173589","0.8509052183173589","0.8441604543840966","0.8441604543840966","0.8441604543840966","0.688675896343628","0.688675896343628","0.688675896343628","0.6947106851260206","0.6947106851260206","0.6947106851260206","0.7014554490592829","0.7014554490592829","0.7014554490592829","0.6702165424210152","0.6702165424210152","0.6702165424210152","0.6773162939297125","0.6773162939297125","0.6773162939297125","0.6879659211927582","0.6879659211927582","0.6879659211927582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9808306709265175","0.9808306709265175","0.9808306709265175","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9826056088036919","0.9826056088036919","0.9826056088036919","0.9804756833510827","0.9804756833510827","0.9804756833510827","0.9744408945686901","0.9744408945686901","0.9744408945686901","0.979765708200213","0.979765708200213","0.979765708200213"
"3050","0.8594249201277955","0.8594249201277955","0.8594249201277955","0.8551650692225772","0.8551650692225772","0.8551650692225772","0.8498402555910544","0.8498402555910544","0.8498402555910544","0.8679446219382322","0.8679446219382322","0.8679446219382322","0.8402555910543131","0.8402555910543131","0.8402555910543131","0.7060702875399361","0.7060702875399361","0.7060702875399361","0.6872559460418886","0.6872559460418886","0.6872559460418886","0.7071352502662407","0.7071352502662407","0.7071352502662407","0.681221157259496","0.681221157259496","0.681221157259496","0.6822861199858005","0.6822861199858005","0.6822861199858005","0.69613063542776","0.69613063542776","0.69613063542776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9868654597089102","0.9868654597089102","0.9868654597089102","0.9882854100106496","0.9882854100106496","0.9882854100106496","0.9865104721334753","0.9865104721334753","0.9865104721334753","0.9765708200212992","0.9765708200212992","0.9765708200212992","0.9751508697195598","0.9751508697195598","0.9751508697195598","0.9801206957756479","0.9801206957756479","0.9801206957756479"
"3100","0.853035143769968","0.853035143769968","0.853035143769968","0.8636847710330139","0.8636847710330139","0.8636847710330139","0.8416755413560525","0.8416755413560525","0.8416755413560525","0.8576499822506213","0.8576499822506213","0.8576499822506213","0.8572949946751863","0.8572949946751863","0.8572949946751863","0.7074902378416755","0.7074902378416755","0.7074902378416755","0.6964856230031949","0.6964856230031949","0.6964856230031949","0.7021654242101526","0.7021654242101526","0.7021654242101526","0.6844160454384096","0.6844160454384096","0.6844160454384096","0.6833510827121051","0.6833510827121051","0.6833510827121051","0.6837060702875399","0.6837060702875399","0.6837060702875399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9843805466808662","0.9843805466808662","0.9843805466808662","0.9929002484913028","0.9929002484913028","0.9929002484913028","0.987220447284345","0.987220447284345","0.987220447284345","0.969826056088037","0.969826056088037","0.969826056088037","0.9790557330493432","0.9790557330493432","0.9790557330493432","0.9755058572949947","0.9755058572949947","0.9755058572949947"
"3150","0.8629747958821441","0.8629747958821441","0.8629747958821441","0.8594249201277955","0.8594249201277955","0.8594249201277955","0.8580049698260561","0.8580049698260561","0.8580049698260561","0.860844870429535","0.860844870429535","0.860844870429535","0.8576499822506213","0.8576499822506213","0.8576499822506213","0.708910188143415","0.708910188143415","0.708910188143415","0.6897408590699325","0.6897408590699325","0.6897408590699325","0.7039403620873269","0.7039403620873269","0.7039403620873269","0.6900958466453674","0.6900958466453674","0.6900958466453674","0.6929357472488463","0.6929357472488463","0.6929357472488463","0.6915157969471069","0.6915157969471069","0.6915157969471069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9794107206247782","0.9794107206247782","0.9794107206247782","0.9879304224352148","0.9879304224352148","0.9879304224352148","0.9815406460773873","0.9815406460773873","0.9815406460773873","0.9804756833510827","0.9804756833510827","0.9804756833510827","0.9737309194178204","0.9737309194178204","0.9737309194178204","0.9826056088036919","0.9826056088036919","0.9826056088036919"
