"Step","reversed_addition_medium_encoder_0 - train_loss","reversed_addition_medium_encoder_0 - train_loss__MIN","reversed_addition_medium_encoder_0 - train_loss__MAX"
"1971","0.4458447992801666","0.4458447992801666","0.4458447992801666"
"1972","0.46038582921028137","0.46038582921028137","0.46038582921028137"
"1973","0.46025004982948303","0.46025004982948303","0.46025004982948303"
"1974","0.4363647699356079","0.4363647699356079","0.4363647699356079"
"1975","0.45927685499191284","0.45927685499191284","0.45927685499191284"
"1976","0.46840378642082214","0.46840378642082214","0.46840378642082214"
"1977","0.42495399713516235","0.42495399713516235","0.42495399713516235"
"1978","0.42272698879241943","0.42272698879241943","0.42272698879241943"
"1979","0.47285550832748413","0.47285550832748413","0.47285550832748413"
"1980","0.43666207790374756","0.43666207790374756","0.43666207790374756"
"1981","0.4322078824043274","0.4322078824043274","0.4322078824043274"
"1982","0.43071550130844116","0.43071550130844116","0.43071550130844116"
"1983","0.42359188199043274","0.42359188199043274","0.42359188199043274"
"1984","0.4177516996860504","0.4177516996860504","0.4177516996860504"
"1985","0.4330528676509857","0.4330528676509857","0.4330528676509857"
"1986","0.43344464898109436","0.43344464898109436","0.43344464898109436"
"1987","0.43781328201293945","0.43781328201293945","0.43781328201293945"
"1988","0.4104955196380615","0.4104955196380615","0.4104955196380615"
"1989","0.43785837292671204","0.43785837292671204","0.43785837292671204"
"1990","0.4320090115070343","0.4320090115070343","0.4320090115070343"
"1991","0.42186540365219116","0.42186540365219116","0.42186540365219116"
"1992","0.41920366883277893","0.41920366883277893","0.41920366883277893"
"1993","0.4209611415863037","0.4209611415863037","0.4209611415863037"
"1994","0.4198247492313385","0.4198247492313385","0.4198247492313385"
"1995","0.39692750573158264","0.39692750573158264","0.39692750573158264"
"1996","0.4028474688529968","0.4028474688529968","0.4028474688529968"
"1997","0.4289667308330536","0.4289667308330536","0.4289667308330536"
"1998","0.37881022691726685","0.37881022691726685","0.37881022691726685"
"1999","0.39338329434394836","0.39338329434394836","0.39338329434394836"
"2000","0.3898845314979553","0.3898845314979553","0.3898845314979553"
"2001","0.3926551043987274","0.3926551043987274","0.3926551043987274"
"2002","0.40155330300331116","0.40155330300331116","0.40155330300331116"
"2003","0.3931015133857727","0.3931015133857727","0.3931015133857727"
"2004","0.4039618968963623","0.4039618968963623","0.4039618968963623"
"2005","0.4088844656944275","0.4088844656944275","0.4088844656944275"
"2006","0.3835553824901581","0.3835553824901581","0.3835553824901581"
"2007","0.37598633766174316","0.37598633766174316","0.37598633766174316"
"2008","0.3952725827693939","0.3952725827693939","0.3952725827693939"
"2009","0.39232343435287476","0.39232343435287476","0.39232343435287476"
"2010","0.39634940028190613","0.39634940028190613","0.39634940028190613"
"2011","0.3864850401878357","0.3864850401878357","0.3864850401878357"
"2012","0.3946811854839325","0.3946811854839325","0.3946811854839325"
"2013","0.3939715623855591","0.3939715623855591","0.3939715623855591"
"2014","0.36805540323257446","0.36805540323257446","0.36805540323257446"
"2015","0.38734298944473267","0.38734298944473267","0.38734298944473267"
"2016","0.3943246603012085","0.3943246603012085","0.3943246603012085"
"2017","0.3622955083847046","0.3622955083847046","0.3622955083847046"
"2018","0.3770058751106262","0.3770058751106262","0.3770058751106262"
"2019","0.3711080849170685","0.3711080849170685","0.3711080849170685"
"2020","0.38364675641059875","0.38364675641059875","0.38364675641059875"
"2021","0.3711720407009125","0.3711720407009125","0.3711720407009125"
"2022","0.37784701585769653","0.37784701585769653","0.37784701585769653"
"2023","0.37982073426246643","0.37982073426246643","0.37982073426246643"
"2024","0.3747573792934418","0.3747573792934418","0.3747573792934418"
"2025","0.3548268675804138","0.3548268675804138","0.3548268675804138"
"2026","0.3683808445930481","0.3683808445930481","0.3683808445930481"
"2027","0.359758585691452","0.359758585691452","0.359758585691452"
"2028","0.3801257610321045","0.3801257610321045","0.3801257610321045"
"2029","0.3791482150554657","0.3791482150554657","0.3791482150554657"
"2030","0.3713341951370239","0.3713341951370239","0.3713341951370239"
"2031","0.3449704647064209","0.3449704647064209","0.3449704647064209"
"2032","0.36902159452438354","0.36902159452438354","0.36902159452438354"
"2033","0.3597208261489868","0.3597208261489868","0.3597208261489868"
"2034","0.3446546792984009","0.3446546792984009","0.3446546792984009"
"2035","0.35950082540512085","0.35950082540512085","0.35950082540512085"
"2036","0.3618917763233185","0.3618917763233185","0.3618917763233185"
"2037","0.35956811904907227","0.35956811904907227","0.35956811904907227"
"2038","0.3622231185436249","0.3622231185436249","0.3622231185436249"
"2039","0.35406726598739624","0.35406726598739624","0.35406726598739624"
"2040","0.3637053668498993","0.3637053668498993","0.3637053668498993"
"2041","0.34665241837501526","0.34665241837501526","0.34665241837501526"
"2042","0.37491366267204285","0.37491366267204285","0.37491366267204285"
"2043","0.35176196694374084","0.35176196694374084","0.35176196694374084"
"2044","0.34187304973602295","0.34187304973602295","0.34187304973602295"
"2045","0.35137444734573364","0.35137444734573364","0.35137444734573364"
"2046","0.35580679774284363","0.35580679774284363","0.35580679774284363"
"2047","0.3369821608066559","0.3369821608066559","0.3369821608066559"
"2048","0.3496835231781006","0.3496835231781006","0.3496835231781006"
"2049","0.3341633379459381","0.3341633379459381","0.3341633379459381"
"2050","0.3437395691871643","0.3437395691871643","0.3437395691871643"
"2051","0.332615464925766","0.332615464925766","0.332615464925766"
"2052","0.3495637774467468","0.3495637774467468","0.3495637774467468"
"2053","0.35873016715049744","0.35873016715049744","0.35873016715049744"
"2054","0.34201905131340027","0.34201905131340027","0.34201905131340027"
"2055","0.3594622015953064","0.3594622015953064","0.3594622015953064"
"2056","0.3278551399707794","0.3278551399707794","0.3278551399707794"
"2057","0.3267853558063507","0.3267853558063507","0.3267853558063507"
"2058","0.33281853795051575","0.33281853795051575","0.33281853795051575"
"2059","0.3352426588535309","0.3352426588535309","0.3352426588535309"
"2060","0.32173392176628113","0.32173392176628113","0.32173392176628113"
"2061","0.33002349734306335","0.33002349734306335","0.33002349734306335"
"2062","0.35692304372787476","0.35692304372787476","0.35692304372787476"
"2063","0.3484295606613159","0.3484295606613159","0.3484295606613159"
"2064","0.3144036531448364","0.3144036531448364","0.3144036531448364"
"2065","0.308612585067749","0.308612585067749","0.308612585067749"
"2066","0.32206663489341736","0.32206663489341736","0.32206663489341736"
"2067","0.3326037526130676","0.3326037526130676","0.3326037526130676"
"2068","0.3357624411582947","0.3357624411582947","0.3357624411582947"
"2069","0.3433029055595398","0.3433029055595398","0.3433029055595398"
"2070","0.3209374248981476","0.3209374248981476","0.3209374248981476"
"2071","0.334388792514801","0.334388792514801","0.334388792514801"
"2072","0.3329719603061676","0.3329719603061676","0.3329719603061676"
"2073","0.3131738007068634","0.3131738007068634","0.3131738007068634"
"2074","0.3425482511520386","0.3425482511520386","0.3425482511520386"
"2075","0.3178500533103943","0.3178500533103943","0.3178500533103943"
"2076","0.3165939450263977","0.3165939450263977","0.3165939450263977"
"2077","0.33696839213371277","0.33696839213371277","0.33696839213371277"
"2078","0.31827834248542786","0.31827834248542786","0.31827834248542786"
"2079","0.33395498991012573","0.33395498991012573","0.33395498991012573"
"2080","0.3143938183784485","0.3143938183784485","0.3143938183784485"
"2081","0.32046496868133545","0.32046496868133545","0.32046496868133545"
"2082","0.3376043438911438","0.3376043438911438","0.3376043438911438"
"2083","0.33594027161598206","0.33594027161598206","0.33594027161598206"
"2084","0.32669544219970703","0.32669544219970703","0.32669544219970703"
"2085","0.30914220213890076","0.30914220213890076","0.30914220213890076"
"2086","0.32542818784713745","0.32542818784713745","0.32542818784713745"
"2087","0.32428503036499023","0.32428503036499023","0.32428503036499023"
"2088","0.3206990361213684","0.3206990361213684","0.3206990361213684"
"2089","0.33763158321380615","0.33763158321380615","0.33763158321380615"
"2090","0.33246511220932007","0.33246511220932007","0.33246511220932007"
"2091","0.3321352005004883","0.3321352005004883","0.3321352005004883"
"2092","0.3183186948299408","0.3183186948299408","0.3183186948299408"
"2093","0.3096570372581482","0.3096570372581482","0.3096570372581482"
"2094","0.3234752416610718","0.3234752416610718","0.3234752416610718"
"2095","0.3299546241760254","0.3299546241760254","0.3299546241760254"
"2096","0.3224523365497589","0.3224523365497589","0.3224523365497589"
"2097","0.3078722357749939","0.3078722357749939","0.3078722357749939"
"2098","0.3339458703994751","0.3339458703994751","0.3339458703994751"
"2099","0.3127273917198181","0.3127273917198181","0.3127273917198181"
"2100","0.3263721466064453","0.3263721466064453","0.3263721466064453"
"2101","0.32533788681030273","0.32533788681030273","0.32533788681030273"
"2102","0.3048074543476105","0.3048074543476105","0.3048074543476105"
"2103","0.3073181211948395","0.3073181211948395","0.3073181211948395"
"2104","0.32377690076828003","0.32377690076828003","0.32377690076828003"
"2105","0.2969684898853302","0.2969684898853302","0.2969684898853302"
"2106","0.3207704424858093","0.3207704424858093","0.3207704424858093"
"2107","0.31244832277297974","0.31244832277297974","0.31244832277297974"
"2108","0.30465447902679443","0.30465447902679443","0.30465447902679443"
"2109","0.3058125078678131","0.3058125078678131","0.3058125078678131"
"2110","0.3121732771396637","0.3121732771396637","0.3121732771396637"
"2111","0.293235719203949","0.293235719203949","0.293235719203949"
"2112","0.3086680471897125","0.3086680471897125","0.3086680471897125"
"2113","0.30947405099868774","0.30947405099868774","0.30947405099868774"
"2114","0.31326180696487427","0.31326180696487427","0.31326180696487427"
"2115","0.3117547035217285","0.3117547035217285","0.3117547035217285"
"2116","0.29296061396598816","0.29296061396598816","0.29296061396598816"
"2117","0.3005816340446472","0.3005816340446472","0.3005816340446472"
"2118","0.29124715924263","0.29124715924263","0.29124715924263"
"2119","0.3006974160671234","0.3006974160671234","0.3006974160671234"
"2120","0.3004443347454071","0.3004443347454071","0.3004443347454071"
"2121","0.31029170751571655","0.31029170751571655","0.31029170751571655"
"2122","0.30595535039901733","0.30595535039901733","0.30595535039901733"
"2123","0.30475884675979614","0.30475884675979614","0.30475884675979614"
"2124","0.28296902775764465","0.28296902775764465","0.28296902775764465"
"2125","0.29460445046424866","0.29460445046424866","0.29460445046424866"
"2126","0.29369688034057617","0.29369688034057617","0.29369688034057617"
"2127","0.3048746585845947","0.3048746585845947","0.3048746585845947"
"2128","0.2944730520248413","0.2944730520248413","0.2944730520248413"
"2129","0.2895243167877197","0.2895243167877197","0.2895243167877197"
"2130","0.28611353039741516","0.28611353039741516","0.28611353039741516"
"2131","0.29905176162719727","0.29905176162719727","0.29905176162719727"
"2132","0.2883046269416809","0.2883046269416809","0.2883046269416809"
"2133","0.2969350218772888","0.2969350218772888","0.2969350218772888"
"2134","0.3019236624240875","0.3019236624240875","0.3019236624240875"
"2135","0.29766249656677246","0.29766249656677246","0.29766249656677246"
"2136","0.2869030237197876","0.2869030237197876","0.2869030237197876"
"2137","0.28979814052581787","0.28979814052581787","0.28979814052581787"
"2138","0.30606287717819214","0.30606287717819214","0.30606287717819214"
"2139","0.2939110994338989","0.2939110994338989","0.2939110994338989"
"2140","0.29139265418052673","0.29139265418052673","0.29139265418052673"
"2141","0.29126396775245667","0.29126396775245667","0.29126396775245667"
"2142","0.2891926169395447","0.2891926169395447","0.2891926169395447"
"2143","0.29136839509010315","0.29136839509010315","0.29136839509010315"
"2144","0.2854001522064209","0.2854001522064209","0.2854001522064209"
"2145","0.2942062020301819","0.2942062020301819","0.2942062020301819"
"2146","0.285163015127182","0.285163015127182","0.285163015127182"
"2147","0.28830844163894653","0.28830844163894653","0.28830844163894653"
"2148","0.2903628945350647","0.2903628945350647","0.2903628945350647"
"2149","0.28515106439590454","0.28515106439590454","0.28515106439590454"
"2150","0.2877707779407501","0.2877707779407501","0.2877707779407501"
"2151","0.27857521176338196","0.27857521176338196","0.27857521176338196"
"2152","0.2767775058746338","0.2767775058746338","0.2767775058746338"
"2153","0.26807156205177307","0.26807156205177307","0.26807156205177307"
"2154","0.2672887444496155","0.2672887444496155","0.2672887444496155"
"2155","0.29207929968833923","0.29207929968833923","0.29207929968833923"
"2156","0.30972692370414734","0.30972692370414734","0.30972692370414734"
"2157","0.2735164165496826","0.2735164165496826","0.2735164165496826"
"2158","0.27896714210510254","0.27896714210510254","0.27896714210510254"
"2159","0.2834223806858063","0.2834223806858063","0.2834223806858063"
"2160","0.28302326798439026","0.28302326798439026","0.28302326798439026"
"2161","0.27452415227890015","0.27452415227890015","0.27452415227890015"
"2162","0.28221091628074646","0.28221091628074646","0.28221091628074646"
"2163","0.29407328367233276","0.29407328367233276","0.29407328367233276"
"2164","0.2873915433883667","0.2873915433883667","0.2873915433883667"
"2165","0.28050702810287476","0.28050702810287476","0.28050702810287476"
"2166","0.26519545912742615","0.26519545912742615","0.26519545912742615"
"2167","0.2787347733974457","0.2787347733974457","0.2787347733974457"
"2168","0.28649669885635376","0.28649669885635376","0.28649669885635376"
"2169","0.2963225841522217","0.2963225841522217","0.2963225841522217"
"2170","0.2756694257259369","0.2756694257259369","0.2756694257259369"
"2171","0.285465270280838","0.285465270280838","0.285465270280838"
"2172","0.28338199853897095","0.28338199853897095","0.28338199853897095"
"2173","0.27315637469291687","0.27315637469291687","0.27315637469291687"
"2174","0.27865666151046753","0.27865666151046753","0.27865666151046753"
"2175","0.27151918411254883","0.27151918411254883","0.27151918411254883"
"2176","0.2866344153881073","0.2866344153881073","0.2866344153881073"
"2177","0.2730780243873596","0.2730780243873596","0.2730780243873596"
"2178","0.2805197834968567","0.2805197834968567","0.2805197834968567"
"2179","0.26886090636253357","0.26886090636253357","0.26886090636253357"
"2180","0.2773750424385071","0.2773750424385071","0.2773750424385071"
"2181","0.2748012840747833","0.2748012840747833","0.2748012840747833"
"2182","0.2745918333530426","0.2745918333530426","0.2745918333530426"
"2183","0.2835013270378113","0.2835013270378113","0.2835013270378113"
"2184","0.2841223478317261","0.2841223478317261","0.2841223478317261"
"2185","0.2839304208755493","0.2839304208755493","0.2839304208755493"
"2186","0.2861524224281311","0.2861524224281311","0.2861524224281311"
"2187","0.27849653363227844","0.27849653363227844","0.27849653363227844"
"2188","0.2736552059650421","0.2736552059650421","0.2736552059650421"
"2189","0.28350844979286194","0.28350844979286194","0.28350844979286194"
"2190","0.2715422213077545","0.2715422213077545","0.2715422213077545"
"2191","0.2734798789024353","0.2734798789024353","0.2734798789024353"
"2192","0.2834172546863556","0.2834172546863556","0.2834172546863556"
"2193","0.2872174084186554","0.2872174084186554","0.2872174084186554"
"2194","0.2780056595802307","0.2780056595802307","0.2780056595802307"
"2195","0.2512814402580261","0.2512814402580261","0.2512814402580261"
"2196","0.28272587060928345","0.28272587060928345","0.28272587060928345"
"2197","0.2613160312175751","0.2613160312175751","0.2613160312175751"
"2198","0.2673610746860504","0.2673610746860504","0.2673610746860504"
"2199","0.2783395051956177","0.2783395051956177","0.2783395051956177"
"2200","0.27068501710891724","0.27068501710891724","0.27068501710891724"
"2201","0.2641300857067108","0.2641300857067108","0.2641300857067108"
"2202","0.27361345291137695","0.27361345291137695","0.27361345291137695"
"2203","0.28318583965301514","0.28318583965301514","0.28318583965301514"
"2204","0.27826666831970215","0.27826666831970215","0.27826666831970215"
"2205","0.27769869565963745","0.27769869565963745","0.27769869565963745"
"2206","0.2612867057323456","0.2612867057323456","0.2612867057323456"
"2207","0.2749817669391632","0.2749817669391632","0.2749817669391632"
"2208","0.27181997895240784","0.27181997895240784","0.27181997895240784"
"2209","0.26482677459716797","0.26482677459716797","0.26482677459716797"
"2210","0.2607277035713196","0.2607277035713196","0.2607277035713196"
"2211","0.26891079545021057","0.26891079545021057","0.26891079545021057"
"2212","0.27185484766960144","0.27185484766960144","0.27185484766960144"
"2213","0.28445741534233093","0.28445741534233093","0.28445741534233093"
"2214","0.27563631534576416","0.27563631534576416","0.27563631534576416"
"2215","0.273659884929657","0.273659884929657","0.273659884929657"
"2216","0.27685701847076416","0.27685701847076416","0.27685701847076416"
"2217","0.2900933027267456","0.2900933027267456","0.2900933027267456"
"2218","0.28854405879974365","0.28854405879974365","0.28854405879974365"
"2219","0.2838381230831146","0.2838381230831146","0.2838381230831146"
"2220","0.27455034852027893","0.27455034852027893","0.27455034852027893"
"2221","0.2749294638633728","0.2749294638633728","0.2749294638633728"
"2222","0.2747688293457031","0.2747688293457031","0.2747688293457031"
"2223","0.2793542444705963","0.2793542444705963","0.2793542444705963"
"2224","0.2867963910102844","0.2867963910102844","0.2867963910102844"
"2225","0.26312729716300964","0.26312729716300964","0.26312729716300964"
"2226","0.27562215924263","0.27562215924263","0.27562215924263"
"2227","0.2734372019767761","0.2734372019767761","0.2734372019767761"
"2228","0.2673473060131073","0.2673473060131073","0.2673473060131073"
"2229","0.2781718075275421","0.2781718075275421","0.2781718075275421"
"2230","0.2717226445674896","0.2717226445674896","0.2717226445674896"
"2231","0.2818460166454315","0.2818460166454315","0.2818460166454315"
"2232","0.2814643383026123","0.2814643383026123","0.2814643383026123"
"2233","0.27573809027671814","0.27573809027671814","0.27573809027671814"
"2234","0.28741511702537537","0.28741511702537537","0.28741511702537537"
"2235","0.2752688527107239","0.2752688527107239","0.2752688527107239"
"2236","0.2785005271434784","0.2785005271434784","0.2785005271434784"
"2237","0.2725304067134857","0.2725304067134857","0.2725304067134857"
"2238","0.2678719162940979","0.2678719162940979","0.2678719162940979"
"2239","0.27478885650634766","0.27478885650634766","0.27478885650634766"
"2240","0.261125773191452","0.261125773191452","0.261125773191452"
"2241","0.2827228009700775","0.2827228009700775","0.2827228009700775"
"2242","0.2655027508735657","0.2655027508735657","0.2655027508735657"
"2243","0.2867562472820282","0.2867562472820282","0.2867562472820282"
"2244","0.26906684041023254","0.26906684041023254","0.26906684041023254"
"2245","0.27266523241996765","0.27266523241996765","0.27266523241996765"
"2246","0.2649577856063843","0.2649577856063843","0.2649577856063843"
"2247","0.2800946533679962","0.2800946533679962","0.2800946533679962"
"2248","0.28264784812927246","0.28264784812927246","0.28264784812927246"
"2249","0.28807979822158813","0.28807979822158813","0.28807979822158813"
"2250","0.2646768093109131","0.2646768093109131","0.2646768093109131"
"2251","0.28605958819389343","0.28605958819389343","0.28605958819389343"
"2252","0.2835836112499237","0.2835836112499237","0.2835836112499237"
"2253","0.26534661650657654","0.26534661650657654","0.26534661650657654"
"2254","0.2731899321079254","0.2731899321079254","0.2731899321079254"
"2255","0.2704101800918579","0.2704101800918579","0.2704101800918579"
"2256","0.26683005690574646","0.26683005690574646","0.26683005690574646"
"2257","0.26992857456207275","0.26992857456207275","0.26992857456207275"
"2258","0.2673156261444092","0.2673156261444092","0.2673156261444092"
"2259","0.2774561941623688","0.2774561941623688","0.2774561941623688"
"2260","0.26736077666282654","0.26736077666282654","0.26736077666282654"
"2261","0.2888091802597046","0.2888091802597046","0.2888091802597046"
"2262","0.2580694556236267","0.2580694556236267","0.2580694556236267"
"2263","0.27131977677345276","0.27131977677345276","0.27131977677345276"
"2264","0.27279406785964966","0.27279406785964966","0.27279406785964966"
"2265","0.26231831312179565","0.26231831312179565","0.26231831312179565"
"2266","0.2898140847682953","0.2898140847682953","0.2898140847682953"
"2267","0.2676628530025482","0.2676628530025482","0.2676628530025482"
"2268","0.282004714012146","0.282004714012146","0.282004714012146"
"2269","0.27180400490760803","0.27180400490760803","0.27180400490760803"
"2270","0.273339182138443","0.273339182138443","0.273339182138443"
"2271","0.2757040560245514","0.2757040560245514","0.2757040560245514"
"2272","0.2713097333908081","0.2713097333908081","0.2713097333908081"
"2273","0.2928151488304138","0.2928151488304138","0.2928151488304138"
"2274","0.26499322056770325","0.26499322056770325","0.26499322056770325"
"2275","0.292950838804245","0.292950838804245","0.292950838804245"
"2276","0.2841604948043823","0.2841604948043823","0.2841604948043823"
"2277","0.26636403799057007","0.26636403799057007","0.26636403799057007"
"2278","0.2803328037261963","0.2803328037261963","0.2803328037261963"
"2279","0.2663891017436981","0.2663891017436981","0.2663891017436981"
"2280","0.2918850779533386","0.2918850779533386","0.2918850779533386"
"2281","0.2630244791507721","0.2630244791507721","0.2630244791507721"
"2282","0.2847563922405243","0.2847563922405243","0.2847563922405243"
"2283","0.2782231569290161","0.2782231569290161","0.2782231569290161"
"2284","0.2833995223045349","0.2833995223045349","0.2833995223045349"
"2285","0.28359395265579224","0.28359395265579224","0.28359395265579224"
"2286","0.27698782086372375","0.27698782086372375","0.27698782086372375"
"2287","0.2773232161998749","0.2773232161998749","0.2773232161998749"
"2288","0.2849333584308624","0.2849333584308624","0.2849333584308624"
"2289","0.2742578089237213","0.2742578089237213","0.2742578089237213"
"2290","0.26155588030815125","0.26155588030815125","0.26155588030815125"
"2291","0.2607099115848541","0.2607099115848541","0.2607099115848541"
"2292","0.27339527010917664","0.27339527010917664","0.27339527010917664"
"2293","0.27186524868011475","0.27186524868011475","0.27186524868011475"
"2294","0.2735059857368469","0.2735059857368469","0.2735059857368469"
"2295","0.2696821987628937","0.2696821987628937","0.2696821987628937"
"2296","0.27703094482421875","0.27703094482421875","0.27703094482421875"
"2297","0.27320176362991333","0.27320176362991333","0.27320176362991333"
"2298","0.2865070104598999","0.2865070104598999","0.2865070104598999"
"2299","0.2768862247467041","0.2768862247467041","0.2768862247467041"
"2300","0.2659573554992676","0.2659573554992676","0.2659573554992676"
"2301","0.2903987765312195","0.2903987765312195","0.2903987765312195"
"2302","0.2663409113883972","0.2663409113883972","0.2663409113883972"
"2303","0.26592952013015747","0.26592952013015747","0.26592952013015747"
"2304","0.2678587734699249","0.2678587734699249","0.2678587734699249"
"2305","0.2568359375","0.2568359375","0.2568359375"
"2306","0.2671031951904297","0.2671031951904297","0.2671031951904297"
"2307","0.2598933279514313","0.2598933279514313","0.2598933279514313"
"2308","0.2620120346546173","0.2620120346546173","0.2620120346546173"
"2309","0.261545330286026","0.261545330286026","0.261545330286026"
"2310","0.2682235538959503","0.2682235538959503","0.2682235538959503"
"2311","0.2760975956916809","0.2760975956916809","0.2760975956916809"
"2312","0.2680205702781677","0.2680205702781677","0.2680205702781677"
"2313","0.2590089738368988","0.2590089738368988","0.2590089738368988"
"2314","0.25738611817359924","0.25738611817359924","0.25738611817359924"
"2315","0.25373151898384094","0.25373151898384094","0.25373151898384094"
"2316","0.2742633819580078","0.2742633819580078","0.2742633819580078"
"2317","0.27172335982322693","0.27172335982322693","0.27172335982322693"
"2318","0.2637828588485718","0.2637828588485718","0.2637828588485718"
"2319","0.2622523903846741","0.2622523903846741","0.2622523903846741"
"2320","0.2630712389945984","0.2630712389945984","0.2630712389945984"
"2321","0.2607472538948059","0.2607472538948059","0.2607472538948059"
"2322","0.25643840432167053","0.25643840432167053","0.25643840432167053"
"2323","0.2656621038913727","0.2656621038913727","0.2656621038913727"
"2324","0.2562165856361389","0.2562165856361389","0.2562165856361389"
"2325","0.2724984586238861","0.2724984586238861","0.2724984586238861"
"2326","0.2631773352622986","0.2631773352622986","0.2631773352622986"
"2327","0.27592942118644714","0.27592942118644714","0.27592942118644714"
"2328","0.25704920291900635","0.25704920291900635","0.25704920291900635"
"2329","0.2612581253051758","0.2612581253051758","0.2612581253051758"
"2330","0.2667442262172699","0.2667442262172699","0.2667442262172699"
"2331","0.265654981136322","0.265654981136322","0.265654981136322"
"2332","0.2579440176486969","0.2579440176486969","0.2579440176486969"
"2333","0.26132217049598694","0.26132217049598694","0.26132217049598694"
"2334","0.27064913511276245","0.27064913511276245","0.27064913511276245"
"2335","0.25342628359794617","0.25342628359794617","0.25342628359794617"
"2336","0.25838616490364075","0.25838616490364075","0.25838616490364075"
"2337","0.2540000379085541","0.2540000379085541","0.2540000379085541"
"2338","0.2514258027076721","0.2514258027076721","0.2514258027076721"
"2339","0.26333779096603394","0.26333779096603394","0.26333779096603394"
"2340","0.24794167280197144","0.24794167280197144","0.24794167280197144"
"2341","0.2549045979976654","0.2549045979976654","0.2549045979976654"
"2342","0.2506448030471802","0.2506448030471802","0.2506448030471802"
"2343","0.2581388056278229","0.2581388056278229","0.2581388056278229"
"2344","0.2667723298072815","0.2667723298072815","0.2667723298072815"
"2345","0.27267199754714966","0.27267199754714966","0.27267199754714966"
"2346","0.2618144452571869","0.2618144452571869","0.2618144452571869"
"2347","0.2530592978000641","0.2530592978000641","0.2530592978000641"
"2348","0.25741663575172424","0.25741663575172424","0.25741663575172424"
"2349","0.2559744417667389","0.2559744417667389","0.2559744417667389"
"2350","0.2535597085952759","0.2535597085952759","0.2535597085952759"
"2351","0.2565551996231079","0.2565551996231079","0.2565551996231079"
"2352","0.26483264565467834","0.26483264565467834","0.26483264565467834"
"2353","0.25861799716949463","0.25861799716949463","0.25861799716949463"
"2354","0.2546600103378296","0.2546600103378296","0.2546600103378296"
"2355","0.2574719786643982","0.2574719786643982","0.2574719786643982"
"2356","0.25648239254951477","0.25648239254951477","0.25648239254951477"
"2357","0.2597339153289795","0.2597339153289795","0.2597339153289795"
"2358","0.2665983736515045","0.2665983736515045","0.2665983736515045"
"2359","0.25356003642082214","0.25356003642082214","0.25356003642082214"
"2360","0.25423464179039","0.25423464179039","0.25423464179039"
"2361","0.23998314142227173","0.23998314142227173","0.23998314142227173"
"2362","0.24396993219852448","0.24396993219852448","0.24396993219852448"
"2363","0.2519755959510803","0.2519755959510803","0.2519755959510803"
"2364","0.25241318345069885","0.25241318345069885","0.25241318345069885"
"2365","0.25197574496269226","0.25197574496269226","0.25197574496269226"
"2366","0.2512456476688385","0.2512456476688385","0.2512456476688385"
"2367","0.2559368312358856","0.2559368312358856","0.2559368312358856"
"2368","0.2569082975387573","0.2569082975387573","0.2569082975387573"
"2369","0.2597801387310028","0.2597801387310028","0.2597801387310028"
"2370","0.2644464373588562","0.2644464373588562","0.2644464373588562"
"2371","0.26333436369895935","0.26333436369895935","0.26333436369895935"
"2372","0.25245970487594604","0.25245970487594604","0.25245970487594604"
"2373","0.256222128868103","0.256222128868103","0.256222128868103"
"2374","0.262612521648407","0.262612521648407","0.262612521648407"
"2375","0.25037068128585815","0.25037068128585815","0.25037068128585815"
"2376","0.2614995539188385","0.2614995539188385","0.2614995539188385"
"2377","0.25920459628105164","0.25920459628105164","0.25920459628105164"
"2378","0.27346861362457275","0.27346861362457275","0.27346861362457275"
"2379","0.24972960352897644","0.24972960352897644","0.24972960352897644"
"2380","0.251804918050766","0.251804918050766","0.251804918050766"
"2381","0.24354246258735657","0.24354246258735657","0.24354246258735657"
"2382","0.2665954530239105","0.2665954530239105","0.2665954530239105"
"2383","0.2580494284629822","0.2580494284629822","0.2580494284629822"
"2384","0.2539557218551636","0.2539557218551636","0.2539557218551636"
"2385","0.2548515200614929","0.2548515200614929","0.2548515200614929"
"2386","0.2519102096557617","0.2519102096557617","0.2519102096557617"
"2387","0.257536917924881","0.257536917924881","0.257536917924881"
"2388","0.25474363565444946","0.25474363565444946","0.25474363565444946"
"2389","0.24690096080303192","0.24690096080303192","0.24690096080303192"
"2390","0.2748434841632843","0.2748434841632843","0.2748434841632843"
"2391","0.24912798404693604","0.24912798404693604","0.24912798404693604"
"2392","0.25361233949661255","0.25361233949661255","0.25361233949661255"
"2393","0.2586842179298401","0.2586842179298401","0.2586842179298401"
"2394","0.24753513932228088","0.24753513932228088","0.24753513932228088"
"2395","0.25311973690986633","0.25311973690986633","0.25311973690986633"
"2396","0.25869542360305786","0.25869542360305786","0.25869542360305786"
"2397","0.2486642599105835","0.2486642599105835","0.2486642599105835"
"2398","0.2556968331336975","0.2556968331336975","0.2556968331336975"
"2399","0.2617919445037842","0.2617919445037842","0.2617919445037842"
"2400","0.24354298412799835","0.24354298412799835","0.24354298412799835"
"2401","0.25506216287612915","0.25506216287612915","0.25506216287612915"
"2402","0.26072603464126587","0.26072603464126587","0.26072603464126587"
"2403","0.2432432919740677","0.2432432919740677","0.2432432919740677"
"2404","0.26368188858032227","0.26368188858032227","0.26368188858032227"
"2405","0.2536090314388275","0.2536090314388275","0.2536090314388275"
"2406","0.2561456263065338","0.2561456263065338","0.2561456263065338"
"2407","0.26169031858444214","0.26169031858444214","0.26169031858444214"
