"Step","count3_medium_encoder_0_resumed_2 - token_accuracy","count3_medium_encoder_0_resumed_2 - token_accuracy__MIN","count3_medium_encoder_0_resumed_2 - token_accuracy__MAX"
"145200","0.999173195362091","0.999173195362091","0.999173195362091"
"145300","0.9991471552848816","0.9991471552848816","0.9991471552848816"
"145400","0.9992806148529053","0.9992806148529053","0.9992806148529053"
"145500","0.9935644769668579","0.9935644769668579","0.9935644769668579"
"145600","0.9993099117279053","0.9993099117279053","0.9993099117279053"
"145700","0.9987500166893005","0.9987500166893005","0.9987500166893005"
"145800","0.9991959810256958","0.9991959810256958","0.9991959810256958"
"145900","0.9997135639190674","0.9997135639190674","0.9997135639190674"
"146000","0.9997396016120911","0.9997396016120911","0.9997396016120911"
"146100","0.9991243672370911","0.9991243672370911","0.9991243672370911"
"146200","0.9992382979393005","0.9992382979393005","0.9992382979393005"
"146300","0.9977441620826721","0.9977441620826721","0.9977441620826721"
"146400","0.9990787959098816","0.9990787959098816","0.9990787959098816"
"146500","0.9989225482940673","0.9989225482940673","0.9989225482940673"
"146600","0.9684896039962768","0.9684896039962768","0.9684896039962768"
"146700","0.9996940350532532","0.9996940350532532","0.9996940350532532"
"146800","0.999726586341858","0.999726586341858","0.999726586341858"
"146900","0.9994596529006958","0.9994596529006958","0.9994596529006958"
"147000","0.9988151264190673","0.9988151264190673","0.9988151264190673"
"147100","0.999319679737091","0.999319679737091","0.999319679737091"
"147200","0.9978125143051148","0.9978125143051148","0.9978125143051148"
"147300","0.9992513203620911","0.9992513203620911","0.9992513203620911"
"147400","0.999075539112091","0.999075539112091","0.999075539112091"
"147500","0.9973991107940674","0.9973991107940674","0.9973991107940674"
"147600","0.9987532758712768","0.9987532758712768","0.9987532758712768"
"147700","0.99977215051651","0.99977215051651","0.99977215051651"
"147800","0.9997363448143005","0.9997363448143005","0.9997363448143005"
"147900","0.9988672089576721","0.9988672089576721","0.9988672089576721"
"148000","0.9981282758712768","0.9981282758712768","0.9981282758712768"
"148100","0.9978808760643005","0.9978808760643005","0.9978808760643005"
"148200","0.9990527558326722","0.9990527558326722","0.9990527558326722"
"148300","0.9988183760643006","0.9988183760643006","0.9988183760643006"
"148400","0.9989160394668579","0.9989160394668579","0.9989160394668579"
"148500","0.9988769698143005","0.9988769698143005","0.9988769698143005"
"148600","0.9987923336029053","0.9987923336029053","0.9987923336029053"
"148700","0.9981119990348816","0.9981119990348816","0.9981119990348816"
"148800","0.9987923383712769","0.9987923383712769","0.9987923383712769"
"148900","0.9996810030937194","0.9996810030937194","0.9996810030937194"
"149000","0.9996940302848816","0.9996940302848816","0.9996940302848816"
"149100","0.9988704633712768","0.9988704633712768","0.9988704633712768"
"149200","0.9988997602462768","0.9988997602462768","0.9988997602462768"
"149300","0.9992513275146484","0.9992513275146484","0.9992513275146484"
"149400","0.9991243696212768","0.9991243696212768","0.9991243696212768"
"149500","0.9992252826690674","0.9992252826690674","0.9992252826690674"
"149600","0.9989192843437195","0.9989192843437195","0.9989192843437195"
"149700","0.9993782806396484","0.9993782806396484","0.9993782806396484"
"149800","0.9996289253234864","0.9996289253234864","0.9996289253234864"
"149900","0.9996549701690673","0.9996549701690673","0.9996549701690673"
"150000","0.9995182514190674","0.9995182514190674","0.9995182514190674"
